"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1984","1984","PC","Percentage","0","Units",,,16.5225,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1985","1985","PC","Percentage","0","Units",,,13.3675,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1986","1986","PC","Percentage","0","Units",,,11.3541666666667,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1987","1987","PC","Percentage","0","Units",,,12.8133333333333,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1988","1988","PC","Percentage","0","Units",,,11.7441666666667,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1989","1989","PC","Percentage","0","Units",,,13.6005833333333,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1990","1990","PC","Percentage","0","Units",,,14.6775,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1991","1991","PC","Percentage","0","Units",,,12.3605509803922,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1992","1992","PC","Percentage","0","Units",,,11.69519017324,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1993","1993","PC","Percentage","0","Units",,,10.2107947102605,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1994","1994","PC","Percentage","0","Units",,,9.99779112459178,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1995","1995","PC","Percentage","0","Units",,,11.2709351370851,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1996","1996","PC","Percentage","0","Units",,,8.73646118515987,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1997","1997","PC","Percentage","0","Units",,,6.40153466489016,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1998","1998","PC","Percentage","0","Units",,,4.83292649826972,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1999","1999","PC","Percentage","0","Units",,,4.72731143834554,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2000","2000","PC","Percentage","0","Units",,,5.52586605994015,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2001","2001","PC","Percentage","0","Units",,,5.11528379680536,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2002","2002","PC","Percentage","0","Units",,,4.95764101207399,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2003","2003","PC","Percentage","0","Units",,,4.1230435847524,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2004","2004","PC","Percentage","0","Units",,,4.10414294497773,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2005","2005","PC","Percentage","0","Units",,,3.38634953494573,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2006","2006","PC","Percentage","0","Units",,,3.7843100653203,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2007","2007","PC","Percentage","0","Units",,,4.30662664055221,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2008","2008","PC","Percentage","0","Units",,,4.36373224600048,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2009","2009","PC","Percentage","0","Units",,,3.97429824416938,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2010","2010","PC","Percentage","0","Units",,,4.25000089878022,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2011","2011","PC","Percentage","0","Units",,,5.43689422551768,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2012","2012","PC","Percentage","0","Units",,,5.84653721741222,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2013","2013","PC","Percentage","0","Units",,,4.56196203886693,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2014","2014","PC","Percentage","0","Units",,,2.72183108211074,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2015","2015","PC","Percentage","0","Units",,,1.73508728008262,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2016","2016","PC","Percentage","0","Units",,,1.3933022201832,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.55786583085954,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2018","2018","PC","Percentage","0","Units",,,1.41935226843459,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2019","2019","PC","Percentage","0","Units",,,0.661018326902566,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2020","2020","PC","Percentage","0","Units",,,0.379477636614593,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2021","2021","PC","Percentage","0","Units",,,0.348750237624694,,
"ESP","Spain","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2022","2022","PC","Percentage","0","Units",,,2.1985585456147,,
"SWE","Sweden","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1987","1987","PC","Percentage","0","Units",,,11.68,,
"SWE","Sweden","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1988","1988","PC","Percentage","0","Units",,,11.3516666666667,,
"SWE","Sweden","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1989","1989","PC","Percentage","0","Units",,,11.18,,
"SWE","Sweden","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1990","1990","PC","Percentage","0","Units",,,13.1591666666667,,
"SWE","Sweden","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1991","1991","PC","Percentage","0","Units",,,10.6908333333333,,
"SWE","Sweden","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1992","1992","PC","Percentage","0","Units",,,10.0166666666667,,
"SWE","Sweden","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1993","1993","PC","Percentage","0","Units",,,8.53916666666667,"B","Break"
"SWE","Sweden","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1994","1994","PC","Percentage","0","Units",,,9.495,"B","Break"
"SWE","Sweden","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1995","1995","PC","Percentage","0","Units",,,10.2441666666667,,
"SWE","Sweden","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1996","1996","PC","Percentage","0","Units",,,8.02666666666666,,
"SWE","Sweden","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1997","1997","PC","Percentage","0","Units",,,6.61416666666667,,
"SWE","Sweden","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1998","1998","PC","Percentage","0","Units",,,4.98916666666667,,
"SWE","Sweden","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1999","1999","PC","Percentage","0","Units",,,4.98,,
